,Unnamed: 0,m/z,gfap_positive_Y1,gfap_positive_Y2,gfap_positive_Y3,gfap_positive_Y4,gfap_positive_Y5,gfap_positive_Y6,gfap_positive_Y7,gfap_positive_Y8,gfap_positive_Y9,gfap_positive_Y10,gfap_negative_Y1,gfap_negative_Y2,gfap_negative_Y3,gfap_negative_Y4,gfap_negative_Y5,gfap_negative_Y6,gfap_negative_Y7,gfap_negative_Y8,gfap_negative_Y9,gfap_negative_Y10,ranksums_test_statistics,ranksums_p-value
890,890,64.3,1.2710576036595055e-19,-5.441654818482488e-19,0.0028881386940307198,0.0034421071806913137,4.249170456400431e-20,-8.995700017456705e-20,-3.070473475830196e-17,-0.0,-8.676467618957851e-18,0.003696667172774885,0.0011323071956888106,0.004166921057370955,0.003064888585074573,-1.9457443298711667e-18,0.0005964313633346642,0.0004538939042878224,0.0037239730707927733,-0.0,0.003424793197795442,-1.2372650263327549e-18,-1.3228756555322954,0.18587673236587576
891,891,68.10000000000001,-9.255161363149894e-20,-3.1743626605438717e-19,0.002008802831497283,-5.089420005660268e-19,4.2250103288749045e-20,-2.258033497050301e-19,-5.6482694141514475e-18,-2.711964008822215e-18,0.012506526977808623,0.002397281663614327,0.0005231940874380292,0.005824884164673826,0.008281525610536099,0.002828593228059765,0.0005934003393160195,0.00032659511043209267,0.0006736631749894872,0.00030115003695892884,-3.202572138963195e-19,-9.362265517187687e-19,-1.4362649974350634,0.15092695006671628
892,892,69.3,-1.7140720004211937e-18,-0.0,0.006223131818556604,-7.418643164655973e-19,0.0005061150250385456,-1.694458066664759e-19,0.015261272789703647,0.003692920072147798,0.005357770101515386,9.382511834245639e-05,0.0019935661897784803,-0.0,-2.9527079353266196e-17,0.002444319150372127,-5.88038910292899e-18,0.0009228950152802779,-1.1260133670161884e-18,0.0008392799629173919,0.0004975416406622727,0.0005109136409013292,0.5291502622129182,0.5967012167293563
893,893,69.8,-1.0093703215958331e-19,0.0005730670256307378,-0.0,4.220772076538974e-05,-1.0932503372306799e-18,0.00014630127621863685,3.0832485793453205e-18,-1.891852379450715e-17,0.008664387786582017,-2.79307870953914e-18,0.0005707236789765603,0.0006691611217374692,-0.0,0.002589936081114602,0.001261264328793729,0.0005648738039303878,0.001890272860484684,0.0009086378451352467,-3.0420297694108437e-18,0.0019298347878271207,-1.9654152596479817,0.0493661947519327
894,894,71.10000000000002,-6.199700353389356e-19,-0.0,1.6250554059761975e-18,-1.1348982197746613e-18,0.00013211081090899667,-2.6491470140633556e-19,-1.6251486347128372e-17,0.00028760219722110384,-1.6035947959598276e-18,8.661412117215056e-19,0.0011817942289553325,-0.0,0.00596289375604754,0.0016413785115048985,0.002255754247026634,0.0003831372912122281,0.0007887131247456937,0.0003091815233984621,0.001283604515100096,0.0026161628470176856,-3.3260873624811995,0.000880743190741727
895,895,71.8,-9.995791622695881e-20,-1.2842285218841436e-18,9.462444238382792e-19,-0.0,0.0002381116786742122,-2.729857810394269e-20,-1.9800704701910463e-17,0.003410856065941382,-8.248114425186945e-18,-0.0,0.0005648600537525988,0.0022352563991190517,0.005230288224360126,-0.0,-6.927202651022625e-18,0.0001856106376121468,0.0009413668444616164,-1.4054266747014884e-17,0.0014607374241882491,-0.0,-1.511857892036909,0.1305700181157362
896,896,74.10000000000002,-1.0092031423646063e-19,0.005329980203070864,0.0036405542082228576,0.002345563079874493,0.00031372453261906477,0.0004481119327048081,-0.0,0.008726659350803611,-2.999166026657833e-18,0.003385608465945716,0.0005705360257283763,-9.719842795126144e-17,-1.518119334415826e-17,-1.7360431072285674e-17,-1.2580206626469699e-17,0.000125434893220116,-0.0,1.0795132629620787e-17,0.0008600778804951103,-2.007514049769875e-18,2.003211706948904,0.04515456962427901
897,897,75.7,-1.1495459597996034e-19,-0.0,0.002783579402960885,0.00044158569583652326,-2.2878512773785914e-19,0.00011571393818094323,0.009302236734478922,-1.4764877527764833e-17,0.0071647584495646045,0.001398763781110563,0.0006503279655599124,-0.0,-7.509532017964076e-18,0.0020201423443266947,0.0016349811359807568,0.0008065328699288442,0.0019498730759530476,0.0010436495038277616,-1.8106925237293233e-17,-5.863197897298755e-19,0.22677868380553634,0.8205958397554409
898,898,76.0,-1.6329196668618174e-18,-2.284691404068895e-18,0.006933380231350067,-0.0,-0.0,-0.0,9.182848792080684e-19,0.006106127208841069,0.010142495618007202,0.0038839486856736384,0.0012861737334937814,0.001329598716226662,0.0022253139581421555,-0.0,-0.0,-0.0,0.0015570730010436714,-1.5509920691744773e-17,0.0005600118724217644,-2.0102804739619744e-18,0.37796447300922725,0.7054569861112734
899,899,77.80000000000003,4.120199140921874e-19,0.007942031781101195,-1.0013662311318843e-19,0.000829683225700102,-0.0,-5.412189573989964e-19,-0.0,-2.515484241179161e-17,-6.4080940718738655e-18,0.0010366010483814439,0.001649111397837842,-1.9859987832162894e-16,0.002171308609344261,-3.572436201103957e-18,-0.0,0.0009504805471098797,-0.0,0.002209181874146689,0.0015075717978305825,3.165349320146162e-05,-1.1338934190276817,0.25683925795785656
900,900,78.0,-5.839421715777488e-19,-1.1634256245571279e-18,-0.0,0.002770977759075492,-0.0,-2.202836926577853e-19,-4.9554255860871435e-17,-5.153851935990668e-18,-2.38438181684533e-19,-0.0,0.0011368550412639699,0.002264067190540341,-0.0,-1.2388847946561872e-17,-0.0,0.000431143985457716,0.0013635159004321369,0.0005120799795688737,0.0011546112660904425,-0.0,-1.6630436812405998,0.09630369202868826
901,901,78.5,0.0007672455231660428,0.0011811138443036948,-0.0,-1.9985659481813593e-19,0.00055618149441323,-3.0204710620502967e-19,-6.362844552896667e-18,0.002603208331687071,-3.913067545879293e-18,0.0035818709037873046,0.0006866162408529837,0.0007819644203015673,-0.0,0.0017575227130394605,-3.070747777262879e-18,0.0008061682947985652,0.0007584668091200228,0.00026258990179602834,0.0019325322952489035,-2.767409976714213e-18,-0.3401680257083045,0.7337299956962472
902,902,79.5,-1.0549956497070202e-19,-1.911284671047773e-18,0.0024616294802060016,-6.396292339715143e-19,-0.0,0.000518194513289167,-0.0,-0.0,0.0035569184295606328,0.0008240660771216997,0.0005968497267570101,0.003733024884954604,-6.6416693117369145e-18,0.0065758625932945906,-0.0,-2.3229227656031708e-17,-0.0,-0.0,-7.822148626310651e-19,0.00030136452782525864,-0.07559289460184544,0.9397429895770734
903,903,81.4,-9.977648161539136e-20,0.003500499798901263,-0.0,-1.7933839876680268e-19,0.0002982233206109495,-1.3116056262459163e-19,-2.0895650505159602e-17,0.0052944642851588345,-0.0,0.004106503995351624,0.0015023629568086325,8.404275042453445e-05,-0.0,0.001578199093255083,-1.1958550063697215e-17,0.0002920400368502297,0.0009935185461354586,-1.4164677189231742e-17,-0.0,-3.209008893605186e-18,0.15118578920369088,0.8798291600118298
904,904,81.7,0.0003140971350115738,-0.0,0.008945959663295174,-1.832226084460669e-19,4.273217271906918e-20,-0.0,-6.017029260797076e-18,0.0017852069205274211,-4.371597010985296e-18,-0.0,0.0009201971503928836,-0.0,-1.5848116251605444e-17,0.001612344043572606,0.0006001798289520645,-0.0,0.0007176023875116702,3.4640307337089685e-06,0.0008372471213285486,-0.0,-0.8315218406202999,0.40567889528505297
905,905,81.9,-1.2983234910634294e-19,-0.0,0.0005801286276892025,0.001864183899046166,-1.1219180351413098e-18,-0.0,0.01879866221420243,0.0068234693469897,-4.665455274545346e-18,0.0009189677787063203,0.0007341383901869273,-0.0,0.0018265203917331488,-6.869050828800054e-19,0.0013270392092803482,-0.0,-1.0779354313165766e-18,-2.5039068426981055e-17,0.0007666352115601334,0.0008166557261492219,0.41576092031014994,0.6775849579524755
906,906,82.10000000000002,5.6601588039762536e-05,-2.014102353985685e-18,0.003899539570896922,0.0006726454501759225,0.00023464900342941674,-2.699900818941876e-20,1.8120702987586613e-19,-0.0,-2.7194129491756207e-18,0.0012839831175139747,0.0015983144857080528,0.001172191004970341,0.0025158639880330487,-1.730617880634514e-18,0.000441485132707371,0.00018353925377313253,0.0014902388586300595,-0.0,0.0007797801017622202,-1.1202945375370879e-18,-1.0205040771249136,0.3074894566186813
907,907,82.2,-1.0649711775688119e-19,-0.0,2.639662327510819e-18,-9.547976381922376e-19,-0.0,-2.3913519751757395e-19,-1.3675747995971232e-17,-5.293119446198001e-18,0.010123798509368913,0.0011426212057635131,0.0006029995950564943,-0.0,0.009557693759355742,0.004718935589417551,-0.0,0.000549719504703227,0.0023635758479101927,0.0010763859633206782,-8.034090428867331e-18,3.4890908729984944e-05,-1.5874507866387544,0.1124105846553637
908,908,83.2,-1.1977081061479026e-19,0.0022539046895802745,0.004649043874942642,0.003755554182416404,0.00019750103228414242,-3.9221773040649785e-20,0.055708219822557165,-4.866959059057218e-18,0.003870768956958151,0.00170100808412715,0.0006767544570904365,-7.232062516934223e-17,0.012714693601995395,5.2798345687872135e-19,-5.745843964446726e-18,0.00026682584584132715,-3.563458370894075e-18,0.00048361738974947644,-1.5439494677282678e-18,-1.158400158119642e-18,1.511857892036909,0.1305700181157362
909,909,83.5,0.0021442504048418648,-0.0,1.5712104811804686e-18,-0.0,-0.0,-4.390122541704221e-19,-2.0194474153508975e-17,0.003514612009257163,-6.90635850367363e-18,0.002355450090348837,0.00010096505252638879,-0.0,0.00594752547377777,-0.0,-0.0,0.0015926538315298624,0.0009603147581995775,-1.4481738346885768e-17,0.002039502131786244,-3.7175745709154296e-19,-0.41576092031014994,0.6775849579524755
910,910,84.2,1.967326706383369e-19,-6.656813585293043e-19,0.003332750410239913,7.609846616614351e-20,0.00023542490193532656,0.0003203934318071803,0.02538740718113785,-0.0,-3.5719334783663495e-18,-3.318700941487616e-18,0.002284079682971509,0.0018865131006674907,-7.281877972478057e-18,0.0015804481921069438,-6.8491724082104755e-18,-9.755348183345183e-18,-4.816491375411333e-18,-0.0,0.0006841793264699793,0.0014507081973789426,-0.37796447300922725,0.7054569861112734
911,911,87.2,-1.045731572045261e-18,0.004029661926065231,0.0043185524498793905,-0.0,-3.903478848627092e-19,-0.0,0.020923437820406742,-7.701396165082675e-19,0.009791997880702029,0.00012835081759359878,0.001826546575407184,-5.497006582174904e-17,-3.047092444264584e-17,-0.0,0.0005574583679176365,-0.0,-2.96436259299677e-18,0.0004678593065064206,-9.867007034404689e-18,0.0006989192733022899,0.8315218406202999,0.40567889528505297
912,912,87.60000000000002,-1.2098892072661002e-19,-0.0,0.007836947133658987,0.0016642757678184384,-1.5097406431674943e-18,0.00028336170028693726,-0.0,0.003841366450581178,-0.0,-0.0,0.0006841443466578814,-0.0,0.0005701060494233005,-5.957795729723322e-18,0.0011788030858091694,-7.91817578314334e-18,-0.0,0.000208616673521931,-0.0,-0.0,0.37796447300922725,0.7054569861112734
913,913,87.9,-1.088220229573131e-19,-1.905818509065308e-18,0.004261383192522508,0.0012855628304407484,-0.0,-0.0,-0.0,-0.0,0.015899348448487487,-7.751443070685656e-19,0.000615893464217788,0.0022632426576324185,-1.7770909960185974e-17,-1.1336213895372347e-17,-0.0,-0.0,-0.0,-0.0,-2.4981679924103443e-17,0.0007097313222042854,0.2645751311064591,0.7913367801006604
914,914,89.30000000000003,0.000488658010218369,0.005616096549953239,-0.0,-0.0,-0.0,-4.8233685892803356e-20,-0.0,-3.140657675623475e-18,-7.816601868118702e-18,0.002320859111642577,0.0006871654642201246,-1.3414647909140215e-16,-0.0,-0.0,-0.0,0.0005569611207876437,-0.0,0.000768879561209579,0.0016907029863240232,-1.1169303810090655e-18,-0.22677868380553634,0.8205958397554409
915,915,90.2,-1.0499300085677912e-19,-2.217880530676144e-18,2.8692009173667755e-21,-2.0901587016317655e-19,0.00039201391366002565,-0.0,0.016898419330256154,-0.0,0.004030655187702832,-0.0,0.0005939277921557572,0.0012907318141600842,0.005271825562734357,0.0014448957794951872,-2.0411085248183545e-17,-0.0,-1.246836775449522e-18,-0.0,-8.863484110197373e-19,-0.0,-0.30237157840738177,0.7623688184698398
916,916,90.9,1.4601995683638084e-19,0.003605091869958936,1.215044973536507e-19,-1.1074486881687331e-18,-0.0,-1.2520792824262025e-19,-0.0,0.0018246542465657797,-3.264101600027525e-18,0.0022466760641052875,0.0012437027633535338,-1.5543272188238894e-16,0.0030020015725224693,0.0016014749567437876,-0.0,0.0002787660974848408,-0.0,3.540574661580792e-06,0.0009360556166557746,-6.542947369311702e-19,-0.6047431568147635,0.5453496680111236
917,917,93.3,-1.291216675137725e-19,1.0704123655231773e-19,0.008754598216225934,0.0004756433353549623,-0.0,-0.0,-0.0,0.002159034404318173,-2.9922870065356568e-18,-0.0,0.0007300683933028421,0.0009299930939748127,0.00041390153124987546,0.003785197638318332,-0.0,-0.0,-0.0,4.1894087714416004e-06,0.0014547176981372825,-0.0,-0.8315218406202999,0.40567889528505297
918,918,94.8,-1.087707632536038e-19,0.002238765814896254,0.002705349732951084,-0.0,-9.448402569171307e-19,-2.3293933664413764e-19,-0.0,0.002113216286871185,-1.1044522853877126e-18,0.0008000002232598832,0.0006151128779981963,0.0004768592625649793,-7.29909077662909e-18,-0.0,0.0005147340198161273,0.00022052697201452667,-0.0,-7.5498300524781055e-19,0.0007059384670193852,0.00029256354100256363,0.15118578920369088,0.8798291600118298
919,919,95.2,0.0025474946279054967,-2.320832686819278e-18,0.0034999823757504434,-0.0,0.00027505434321856755,0.0008939217814794086,0.016491253511855982,0.003818796372608405,0.010788991907522544,0.0016704197578282865,-6.414129513236539e-19,0.0013085866731885054,-7.647390173933009e-18,-0.0,-2.1276316819801718e-17,-3.4296309363164593e-17,-9.455376268841492e-19,-1.5735135245154287e-17,-1.8082455864946504e-17,-1.1375465989528828e-18,2.7969371002682815,0.005158957570721309
920,920,96.6,0.0023882164419332004,0.003570630149939049,0.0032956817026770875,0.0010179827649689254,0.00023341889158804365,0.0004965592707542927,-7.429429553951457e-17,0.0018825019117044012,0.00614141380025347,0.0023853364919480913,-5.007700044192221e-19,-1.539462316693317e-16,0.0074929512427899326,-4.3828923980871396e-18,-6.790799226292967e-18,-3.659355736185215e-18,0.003033122361439257,3.652822764368788e-06,-1.5520855164183803e-17,-4.9083235532847105e-19,2.1543974961525953,0.031209012771740218
921,921,98.9,-1.1541980100630688e-19,0.0005649759893433201,0.007134597833123748,0.0023164459843061282,0.00024288183946857408,0.0004967712594225744,-0.0,0.005232077960343129,-3.9418787385532644e-18,0.0018034492402246,0.0006528884841003188,0.0006597133491804144,0.0014674352080422256,-1.6016424626982122e-17,-7.06598398330737e-18,-2.2268709085954207e-17,-0.0,-3.962393851665242e-17,0.0019855469066246702,0.00030682713789021945,1.0205040771249136,0.3074894566186813
922,922,101.4,-1.0540323167453591e-19,-0.0,0.0062688005083547105,-2.488223126561708e-19,-0.0,-2.7562744351186955e-20,0.018086496105850718,-0.0,0.0037190918653720335,-0.0,0.0005962485910656389,-0.0,4.540881212015093e-05,0.0017199544070179448,-0.0,0.0006215053261025657,-2.5621088302051896e-18,-0.0,-1.4836246431136414e-18,-0.0,0.07559289460184544,0.9397429895770734
923,923,102.6,-1.0717150754423038e-19,0.00784809622392308,0.004356777403699739,-0.0,1.3956914600821539e-05,0.0001645280880248846,-0.0,-1.1326792406546604e-17,-4.451996891804483e-18,8.155611193303709e-05,0.0006061644716376679,-1.4264497679289603e-16,-1.8168201013547995e-17,-0.0,0.00048014311795106584,0.00028162260740941767,-0.0,0.0014725135105581606,0.0020280290021907877,0.00044410421027532023,-0.6047431568147635,0.5453496680111236
924,924,103.9,-1.0418530624115849e-19,0.003056295484930411,-1.0212050729780449e-19,-0.0,-0.0,-1.2458935439248164e-19,0.01651697431661631,-4.4126820956030245e-18,-5.162662790991632e-18,-0.0,0.0005891873563174309,-9.806697241080903e-17,0.0022192564865725147,-0.0,-0.0,0.000277390244320119,-1.2184965849550928e-18,0.0004384226804347933,0.0013530908062018804,-0.0,-0.7559289460184545,0.4496917979688909
925,925,105.2,-6.599343540605032e-19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0057902025364886,-2.64985232172263e-18,0.001007728023368898,0.0012143834665389785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.631441732329847e-17,0.0013402081417640806,-4.2239066056623983e-19,0.0,1.0
926,926,105.3,2.4132758672129225e-05,-0.0,0.0005798106119056625,0.001214241254304749,-0.0,-2.5018442618708136e-19,8.386898589392147e-18,0.0037428392934764423,-5.2045120886134795e-18,-0.0,0.00115824986017686,-0.0,0.001825519127038035,-1.0707579454155735e-17,-0.0,0.0003618769245726717,0.0019313247468338351,-2.8345491782848226e-17,0.0008552077314076062,-0.0,-0.4535573676110727,0.6501474440948545
927,927,106.2,-1.0423468647884357e-19,-0.0,-3.7154874817745636e-18,-0.0,-0.0,0.0006587617407267871,0.03956212394345016,-3.551342419794893e-18,-3.849584753653826e-18,-0.0,0.0005893484365585317,-0.0,0.007600306382489277,-0.0,-0.0,-1.1834425115924727e-17,-3.587002151632626e-18,0.0003944008895106537,0.0006324777051059713,-0.0,-0.5291502622129182,0.5967012167293563
928,928,106.3,-7.994212822528042e-19,-2.9901001324900037e-18,2.3200867058949624e-19,0.004517251682581897,0.0005098598021961912,0.0006930729857933685,0.04960951674070554,0.00043252455202533456,0.021814570271460238,0.008057460529481959,0.0015466729941684815,0.0043222418625131565,0.004133056850368279,2.500478258553289e-18,-3.5201122229372146e-18,-1.8962647627232212e-17,-4.97297728310978e-18,0.0004649776712228023,-2.950560910697498e-17,-5.105869126294216e-18,1.4362649974350634,0.15092695006671628
929,929,108.2,-1.7523015089735215e-18,-1.4436438356463575e-18,0.004597887965992146,-0.0,-0.0,-2.009767627030673e-20,-0.0,0.0042453180762542465,-0.0,-0.0,0.0013957378764215516,0.0020269661522126807,-3.244204082241056e-17,-0.0,-0.0,0.0003719286800784937,-0.0,-3.2150933438746395e-17,-0.0,-0.0,-0.15118578920369088,0.8798291600118298
930,930,109.4,-8.087616759743356e-20,0.00044167727239673133,1.914123753714012e-19,-0.0,-1.0451258556999069e-18,-2.1850068929137366e-20,-0.0,0.00538035348187901,-1.6420594021124936e-18,-8.593525011002695e-19,0.0017199064929372574,0.0015914731462398947,0.003407537553027925,-0.0,0.0005693533393567269,0.000404150885494109,-0.0,0.00026422500803292506,0.0006100721040935703,0.000786904788818121,-2.1166010488516727,0.034293721036492766
931,931,110.5,-1.6722792169674723e-18,-6.828507309347193e-19,1.8797766049058287e-18,0.0010251390837238046,-0.0,-1.8082283751407248e-19,0.023589726178145608,-3.3871888786666735e-18,-0.0,0.0010499722420053749,0.0013625407944244687,0.0011133954970692901,0.009596232182924205,-4.4135681778477454e-18,-0.0,0.0007007670137542615,-4.475344426443916e-18,0.001280038048587289,-0.0,-4.40262047936886e-19,-0.7937253933193772,0.4273553138978077
932,932,114.4,-9.359881843089293e-20,-2.381481832076317e-18,-0.0,-0.0,0.00023150321847837437,-1.897118487149093e-20,-0.0,-2.9006908356245667e-18,0.006232135818111178,-0.0,0.0005290990571834414,0.0013427934610125306,-0.0,-0.0,-6.735033311851085e-18,0.00035081936466341317,-0.0,0.0003221196234979165,-1.5750151612703053e-17,-0.0,-0.7559289460184545,0.4496917979688909
933,933,117.3,-1.0341063989985404e-19,0.007661020992854863,0.0030641557408948353,0.0014386666921981095,-0.0,-0.0,0.007108563085117094,-7.460205682746865e-19,-3.856805007104448e-18,-3.651955364604931e-18,0.0005849872741396416,-2.0349679789583543e-16,-6.694876222426296e-18,-4.295600618744036e-18,-0.0,-0.0,0.00031048898688706066,0.0004531941398024042,0.0007387619209335297,0.0017385214890662689,0.30237157840738177,0.7623688184698398
934,934,118.1,-1.0614118604736095e-19,-2.9078273233162447e-18,0.0012419088153920322,0.0007386905229381459,-6.341719191177295e-19,0.0006734061144528258,-0.0,0.0037526581224325813,-0.0,-0.0,0.0006001276503043388,0.0016395227519874528,0.002762129988037589,-1.900572462562482e-18,0.0026865683633564125,2.7380713611403614e-18,-0.0,-1.5462823768362244e-17,-0.0,-0.0,-0.07559289460184544,0.9397429895770734
935,935,118.2,-1.1032597109917957e-19,-0.0,-0.0,-7.09971917813822e-19,-0.0,-2.413157256757285e-19,-1.9567454413539644e-17,-0.0,0.006214287440301218,0.001231999083770722,0.0006237223420132397,-0.0,-0.0,0.00185183284842378,-0.0,0.00034903147575194655,0.0009302707129612953,-0.0,-1.4799897637395372e-17,3.7620138126654905e-05,-0.8315218406202999,0.40567889528505297
936,936,118.6,-6.065262233276052e-19,-0.0,-0.0,0.0007016893944928107,-0.0,0.0008199434337025338,-1.6000194423362474e-17,-0.0,0.006765648855809872,-7.99413928560727e-19,0.001229211250088463,-0.0,-0.0,-2.416651921066944e-18,-0.0,-1.174836195904292e-17,0.0007764807471511253,-0.0,-1.709837795895717e-17,0.0007317371365692164,0.03779644730092272,0.9698499769931556
937,937,119.7,-6.349669237859922e-19,0.001313421725220595,-0.0,0.0012483307249670436,-0.0,-2.964571260107316e-19,3.8284771226392666e-18,0.004304997714994347,0.0037516772917679697,-0.0,0.0012191027995116484,0.0008695597489834566,-0.0,-1.1008481534039524e-17,-0.0,0.0004312828921768209,0.0021709418061088047,-3.26028581382041e-17,-1.496528008197124e-18,-0.0,0.4535573676110727,0.6501474440948545
938,938,119.8,0.0004240363257040564,-2.034490481033983e-18,0.00398811524208556,-1.1658166373947322e-18,-5.0531866161049147e-20,-0.0,0.015358105647375038,-5.463873177984491e-18,-0.0,9.883732255085689e-05,0.0009150610978262274,0.0011839299849879005,-2.813938357326673e-17,0.0029593579875396075,0.0005987543142102567,-0.0,-1.1331613109235743e-18,0.0015644297210851675,-0.0,0.0005382070090984177,-0.7559289460184545,0.4496917979688909
939,939,122.8,-1.3923068637277358e-18,-0.0,-0.0,-1.8779697357322385e-19,0.0002358772808195537,-0.0,-0.0,-1.5971185139990187e-17,-1.1200764072479698e-18,0.0025954912113969673,0.0018431336337577746,-0.0,-0.0,0.001652558767820009,-6.862200276769194e-18,-0.0,-0.0,0.0007670845857243536,0.0007158963031518719,-1.5229300960077784e-18,-0.7559289460184545,0.4496917979688909
940,940,123.1,-1.1510845443451713e-19,0.0052102623175649294,-0.0,-0.0,-0.0,-0.0,0.021418888502079767,-0.0,-4.199053474054933e-18,-0.0,0.0006504107745619051,-1.283970529859456e-16,-0.0,-0.0,-0.0,-0.0,-4.0638471748473265e-18,-0.0,0.0006899455131034033,-0.0,0.15118578920369088,0.8798291600118298
941,941,128.9,-1.0213188525320439e-19,-0.0,-0.0,-0.0,-1.0342991442197316e-18,-2.9743091473750436e-20,-0.0,-0.0,-0.0,-0.0,0.000577807379167089,-0.0,-0.0,-0.0,0.0005634714931960635,0.000671194743659458,-0.0,-0.0,-0.0,-0.0,-1.1338934190276817,0.25683925795785656
942,942,130.5,-1.1596929698613267e-19,-0.0,-0.0,-1.1028629773612924e-18,-0.0,0.0004303396528318654,-5.200198915766574e-17,-4.29396500213542e-18,-0.0,-0.0,0.0006559966820788992,-0.0,-0.0,0.0015948700724026231,-0.0,0.00036502754390538034,0.0014309183416679966,0.00042664956817421034,-0.0,-0.0,-1.5496543393378317,0.12122450301291662
943,943,133.8,-2.2017024034624657e-19,0.0009511866814134297,0.0011567908253874465,-0.0,-0.0,0.0008622790536011105,0.020189297684644437,-0.0,-5.0859418554641395e-18,-1.5976304930945289e-18,0.001696578636105571,0.0006297395848141247,0.0025728190259127837,-0.0,-0.0,-2.8356698870458194e-17,-1.1576011959414992e-18,-0.0,0.0008356837106766736,0.0026380944375981948,-0.30237157840738177,0.7623688184698398
944,944,136.8,-1.173686374479497e-19,0.003284064162357034,0.001247939886677617,-0.0,-3.8676593176276654e-21,-0.0,-5.284748762562506e-17,-0.0,0.003781287692818629,-0.0,0.0006638598929937145,-1.0537526557144919e-16,0.007547559212315656,-0.0,0.000690612523801289,-0.0,0.0014541879719148234,-0.0,-1.5084481101655387e-18,-0.0,-0.22677868380553634,0.8205958397554409
945,945,138.3,0.0007693793519120331,-0.0,-1.1145185047287376e-19,-0.0,0.0002762177151431189,-0.0,-2.3182908876887708e-17,-1.0175855463209476e-17,-8.875188752656937e-18,-0.0,0.0005975651272991061,-0.0,0.0024155532618598693,-0.0,-2.1366201004220126e-17,-0.0,0.001102297430719127,0.001233099181965945,0.0021142362457784013,-0.0,-1.4362649974350634,0.15092695006671628
946,946,143.5,0.0008458523052967912,-0.0,1.1435219234520153e-19,-0.0,-0.0,-1.324430292304272e-19,-2.2420781399402118e-17,-0.0,-0.0,-0.0,0.0006763563243835643,-0.0,0.002826397223033127,-0.0,-0.0,0.00029489020555153783,0.002361463498536418,-0.0,-0.0,-0.0,-1.1338934190276817,0.25683925795785656
947,947,143.9,-9.799975673922064e-20,-0.0,0.0041522953969340545,0.0006847731522113915,0.0001076981999839788,-0.0,0.025498853488660624,-0.0,-0.0,-0.0,0.0005540207487748645,-0.0,-2.9298283872347776e-17,-2.358669798021706e-18,0.0010904529546724923,-0.0,-3.612273678364457e-18,-0.0,-0.0,-0.0,0.8315218406202999,0.40567889528505297
948,948,147.5,-2.15366095492126e-18,0.008481475727263273,-0.0,-2.3440454778815585e-19,-0.0,-0.0,-3.561661349637047e-17,-1.216512949235658e-18,-0.0,-0.0,0.0015362637582083374,-2.2876641378155835e-16,-0.0,0.0016204731527481345,-0.0,-0.0,0.0024266040461917173,0.00026728922347807137,-0.0,-0.0,-0.9827076298239908,0.3257513544787166
949,949,151.8,-1.158799440145812e-19,-4.595775005149127e-19,-8.750431778584839e-18,-2.1880853434112413e-19,-0.0,-2.5910621430644465e-20,-0.0,0.005210747213233253,0.0035497479789056608,0.0044147361535500215,0.0006550763517904575,0.001895907863803588,0.006230663601428443,0.0015122126254225232,-0.0,0.0005844623916620307,-0.0,-1.3802524303909144e-17,-7.80655819589377e-19,-1.650859311022299e-18,-0.41576092031014994,0.6775849579524755
950,950,155.8,-1.3721533004639008e-19,0.004275830276798635,-0.0,0.0007092369621444223,0.000248294657801812,-0.0,-0.0,-0.0,-0.0,0.0015160521783159767,0.0007757459653794563,-1.8435041543015856e-16,-0.0,-1.824680688518275e-18,-7.223523782645333e-18,-0.0,-0.0,-0.0,-0.0,-1.5675100554527369e-18,1.1338934190276817,0.25683925795785656
951,951,156.8,-9.765194134654198e-20,-0.0,-0.0,-0.0,-0.0,-3.689689681929928e-20,-0.0,-0.0,0.009475260676758392,0.00010315318808533753,0.0005525473781178027,-0.0,-0.0,-0.0,-0.0,0.0002508850375841065,-0.0,-0.0,-6.571042970696067e-18,0.0005617085469895173,-0.37796447300922725,0.7054569861112734
952,952,161.20000000000005,-1.0874194998780907e-19,-0.0,-0.0,-0.0,-3.199537654728756e-21,-2.9613333751740567e-19,-6.051678692251071e-17,-7.159451968687511e-19,-0.0,-1.5861645012250204e-19,0.0006152620905622543,-0.0,-0.0,-0.0,0.0005743187199978153,0.0002803492110134187,0.0016653348683234007,0.0006064284885452463,-0.0,0.0013964180301701485,-2.2677868380553634,0.023342202012890816
953,953,163.3,-1.0191795774208162e-19,-0.0,0.0010030811157291908,-0.0,1.5215083684543716e-05,0.0004740048224555926,-0.0,-7.398091788041837e-19,-0.0,-0.0,0.0005766124252889427,-0.0,0.0022309531874247987,-0.0,0.0005234264111462939,-2.1248212787350238e-17,-0.0,0.0004494410665000949,-0.0,-0.0,-0.5291502622129182,0.5967012167293563
954,954,175.60000000000005,-1.1995161380022078e-19,-7.894101082387002e-19,-0.0,-1.8690424986851304e-19,-0.0,0.0005165721088146823,-0.0,-0.0,-0.0,-0.0,0.0006778126989691891,0.0012870686028280632,-0.0,0.0016448495784885733,-0.0,-2.3156423745021625e-17,-0.0,-0.0,-0.0,-0.0,-0.8693182879212227,0.3846730627355087
