,m/z,gfap_positive_Y1,gfap_positive_Y2,gfap_positive_Y3,gfap_positive_Y4,gfap_positive_Y5,gfap_positive_Y6,gfap_positive_Y7,gfap_positive_Y8,gfap_positive_Y9,gfap_positive_Y10,gfap_negative_Y1,gfap_negative_Y2,gfap_negative_Y3,gfap_negative_Y4,gfap_negative_Y5,gfap_negative_Y6,gfap_negative_Y7,gfap_negative_Y8,gfap_negative_Y9,gfap_negative_Y10
0,50.7,0.0006364611497188266,0.0005991682849952718,9.973671807757788e-20,0.0021506891371500746,-3.6957658142708666e-19,-1.4738167103377778e-19,-4.5973607534157636e-17,-2.1201177935222394e-18,0.003639854992617467,0.0014186554407353764,-3.8092320467665954e-19,0.0006006358484937939,0.0024755207607166075,-1.0707557617919071e-17,0.0016592221588004083,0.0006085665959047872,0.002964098506817038,0.0006954208462859914,-1.4520481496358615e-18,0.0013014384462565348
1,51.0,-2.98614248577231e-19,-4.492598955572893e-19,0.004762532085144832,0.0007458857769677477,0.0001801067122167199,0.00018129457136877182,0.018547251638223156,0.001870060363836409,-4.164155723865423e-18,0.003911215634190138,0.0007879026644106655,0.0020806461997801163,-6.247828303971606e-18,-1.9192610007428497e-18,0.0010521808315828824,0.0006367090464251105,-2.6278248054175108e-18,0.00022960429239328057,0.0015305591237970953,-1.0311685195433927e-18
2,51.300000000000004,0.000698816852679872,0.0019040816429807287,0.010182495379714046,-0.0,0.0003346987266614603,0.0008588951798362783,0.0064842465576349945,0.0006400330177252208,-1.7297508021365533e-18,0.0014756890339079384,-4.182582191135504e-19,0.004007507799705236,0.000840330483639075,-0.0,-1.3421332337783796e-17,-2.5744160535429978e-17,0.00028321998697896007,0.0010115667992429186,0.0006427037633056353,-1.5257731041878223e-18
3,51.6,-1.3498022407900555e-18,0.0040488740428340836,-3.447374103558117e-18,0.0035456679396396354,0.0003101348124665243,0.0004918738479669048,-3.3680708308412436e-17,-3.0577337407561167e-18,0.02419075785995942,0.0031320457067111262,0.001596570135769588,-6.646527349948327e-17,0.013810539851666956,-2.172815622817003e-18,-1.6147823809567607e-17,-2.2049156833638947e-17,0.0031999181793946115,0.00033958401873058694,-4.522137289361743e-18,-2.099473301979237e-18
4,52.0,-1.5795185344569678e-18,0.004574969241484445,0.001085604341510692,0.0005568915740656643,0.0003408149761708153,0.0003550771162010153,7.657115587418798e-19,2.484218411719127e-18,-5.10586299627334e-18,0.0009632044837553065,0.0011270247865599464,-6.196287216090126e-18,0.0024144931332047335,0.0005630658217168538,0.0002620176218615176,-1.0811297819413117e-17,0.0014938298742174293,0.0009418228032807536,0.0019520311995451347,2.941226677878739e-05
5,52.1,0.0009042113417359512,9.052292116430766e-20,-0.0,0.0029919001237631295,0.00013212102612029857,-1.0934697816810267e-19,0.03364280508814322,-2.014620424448253e-17,0.000794439690899022,-7.867167934329864e-19,0.00039438383447266067,0.0007866468897182873,-0.0,-1.0534009907271495e-17,0.0017857882470442654,0.0007425579299206477,-3.751698195321948e-18,0.0016537339392587863,0.0009790192071051525,0.0007202798122233025
6,52.400000000000006,0.0005536386408183559,0.004733803250018383,1.1505232353655257e-18,0.0012612691415005422,-1.1421843766089998e-19,-5.179333398390293e-20,-1.3496986946026866e-17,-1.842221375360592e-18,-2.926966963003149e-18,0.0037897399447626426,-3.314076170857045e-19,0.0007010501023564605,0.007164889121911564,0.002718148760923268,0.0014732292353902188,0.0005638838432334302,0.0006550219896605281,0.0013244808797248698,0.0011956711634056405,-9.842418393921495e-19
7,52.6,0.000703439764139533,-9.077462009706948e-19,0.0019545051680318285,0.0012103631767427354,0.0005194377480424657,0.00046340458712006984,0.019950734766238553,0.007892167490746546,-1.5157310561818041e-18,0.0014731917726948554,0.0004686012729787196,0.0011439715377010806,0.0037795467292445696,0.002076565744349034,0.0013245396182995429,-3.443631573116243e-18,0.0010291449910405724,-2.238957906878452e-17,0.0011936909841360143,-1.0032762808586891e-18
8,53.300000000000004,7.595180654375772e-05,0.0010224071759911857,0.0008968295248986435,0.0021964462336720204,0.00018186486833669964,0.0005029964477682019,-1.817251275853017e-17,-0.0,-7.181718561722286e-18,0.0009268332368043531,0.001192527162767802,0.0017313444369313725,0.003696525254163795,-1.5544805732469476e-17,0.000549532865474975,-2.2547837860894844e-17,0.0008640837549205024,-0.0,0.001959330082259526,-3.885516399226192e-19
9,53.6,0.003493613797920726,0.004355668721281265,0.008698107202125464,0.0014836584185216775,0.0007873438292044382,0.0005111326657626454,0.01856291837409504,-0.0,0.011404716445013304,5.271695898402121e-05,-4.090454488895289e-18,-1.94099310466246e-17,-2.12409548462262e-17,-1.8407894687081243e-18,-3.94017680661594e-17,-1.6139221008400116e-17,0.0005238292400711323,-0.0,-2.9458323667121626e-18,0.0019022744330433714
10,54.0,0.0006580606641275967,0.0016750505462030207,0.013634110822743089,-4.49706595308355e-19,-0.0,0.000259201907602346,4.0911930999107195e-18,-4.633373162179877e-18,0.014392627261316713,0.004572853407223666,-3.9395947081015e-19,0.00209274364996156,-4.12477136705566e-17,0.0032806928119547074,-0.0,0.000801971404516968,0.0015694513809645777,0.00046037827234394194,-2.05797541534561e-17,-1.6211352755023604e-18
11,54.7,-1.328033325852289e-18,0.01280123312003003,-5.361725071446029e-18,-1.3539236608916081e-18,-6.775078764058704e-19,-3.565946531219503e-19,-3.6666779576831086e-17,-1.6380010149073327e-18,0.00906459494996147,-0.0,0.0009716817883658072,-1.7736843228867498e-16,0.009519362701057854,0.008255395907540125,0.001824695216516752,0.0004986706635681943,0.0032908279587368196,0.0007319924981759223,-2.7104444356787216e-18,-0.0
12,58.0,-3.190089491673725e-19,1.741845283288229e-19,0.0058414920086998145,-0.0,0.0002326170452279982,-1.354775469801133e-19,-0.0,0.011842561568984578,0.008880001261933442,0.00198760825598779,0.0008809926018296126,0.004286550336844063,6.753343016003145e-05,-0.0,-6.7676155255698464e-18,0.0009548534667303929,-0.0,-4.666485232483389e-17,-4.340894757221292e-18,-5.682035421338724e-19
13,58.300000000000004,-3.867922546370033e-19,-2.8773779575085972e-18,-0.0,0.003085046820194415,-7.423426663256468e-20,-2.95282722462185e-20,0.04262994561273639,-9.134756572262983e-18,-7.876723875617125e-18,-0.0,0.0022074121108850244,0.0021415933986970366,-0.0,1.9326531217522077e-18,0.0014639079514289666,0.00020074414407170196,0.0005209330941747387,0.001463240033827459,0.0025339532804140655,-0.0
14,58.5,0.0006759828331966449,0.0025139607327450955,0.006420181137796117,8.280905414902853e-20,0.00016577297876197233,-4.820379933277455e-19,0.020925368760504357,-4.902190392500922e-19,0.008095543578812099,1.2377177774612812e-18,-4.0460251963580977e-19,0.0022357035677209656,-1.4410962546823805e-17,0.0017224222093386741,0.0007593440727361626,0.0013212960486864065,-3.969948922595785e-18,0.0005454478424082401,0.0013056816271816887,0.0023817203940749627
15,59.0,0.013830630527492041,0.017911422511691096,0.019076635828333195,0.0093742437445674,0.010228649398765029,0.008455998668796991,0.36099246949344965,-1.1844501385382315e-17,-1.0883625770509286e-17,0.03703971534895103,0.0022839422516698115,0.012035723620472361,0.08970486433559292,0.056218815366971486,0.043844456820468745,0.004784210378959541,0.0260235343116975,0.0036890428194801773,0.03798932922067651,0.026553743927320073
16,59.300000000000004,-1.3612891407358859e-18,0.0015253297010660997,0.009826149436174273,0.0037890904480036938,1.0614648227469285e-19,0.000737830274560483,0.060681502639556774,0.0035438476314007612,-6.459469915199738e-18,0.00353483752687542,0.0015698978677048407,0.0026299298574106026,0.001102316844451239,-2.9050888072654682e-18,0.0011105661771947041,-1.7311146301281063e-17,-8.572853608360039e-18,-2.674521224779319e-18,0.0022426301074322265,-6.376005667521997e-19
17,60.2,0.003187789260003174,0.00337184079076699,0.002240164698249514,1.4441597571782358e-05,-1.4783979072263449e-18,-8.004691374384905e-20,-4.793480395519978e-17,-1.2336997894749999e-18,-4.060123705940657e-18,0.0009424721448608877,-2.3922567832953774e-18,-1.4537547017519702e-16,0.0021802008533080056,0.005383610999142656,0.0017222520943745905,0.00011841861551879836,0.002745098502483453,0.0006690559947112886,0.0015817240306052296,0.0008165341788208575
18,61.6,0.0033075865403411316,0.0034826353074465547,0.0005589610587854073,0.0022093018220866595,0.0002991317189231346,0.0002828203813942082,-5.636597295553599e-17,-0.0,0.005721737449595216,-3.936380386985498e-20,-3.838627039969617e-18,-1.5015221881458488e-16,0.0017598748334882476,0.0012930133251534794,0.00017951003580183033,0.00031452378622496966,0.0027081074941329338,-0.0,-1.4460282945226923e-17,0.001976089499385506
19,62.0,0.6500416117828639,0.3743534831966936,1.0,0.18493094840325497,0.0942399509910701,0.00763071603650508,-1.939482256865346e-15,0.19049351206141255,0.45391139916229395,0.1126359047101246,0.14325485411371308,0.4214636552317474,0.621939487751202,1.0,0.5720614320986714,0.010488961354613881,0.5232388937190621,0.13896698892211634,0.287822875335627,0.2272613441338734
20,62.300000000000004,0.0006432136183241102,-4.5659767090214464e-20,-4.366901158954632e-18,0.0008773977583393986,-0.0,0.000437328354162396,0.015242344490412835,-4.92157664725242e-18,-5.494183509871097e-18,0.001309843136133968,-3.8498477349319826e-19,0.0018627270747699019,0.01097806560328595,0.004500563560008693,-0.0,6.157243654318087e-06,-1.124623092668645e-18,0.0008677835354046123,0.0012558438871840254,-1.1427915335837533e-18
21,62.6,0.004434809897238547,-3.7574459608883006e-18,0.006807187797939435,0.0022746428162286987,-0.0,-1.1885258749678507e-19,0.017556147119604678,0.010361515179118768,-4.340421049605986e-18,0.0010058892874574771,-3.0970983823462653e-18,0.0033677703419946426,-2.307030497313513e-17,0.0006126802833295314,-0.0,0.0002646352262815872,-1.2954530307146402e-18,-2.877627708163114e-17,0.0014782214697756989,0.0005535513471598653
22,63.5,0.0056424774031671315,1.247072496948051e-19,0.001434268173045599,3.096236399496137e-19,0.000595890928353741,0.0002442910139634854,-1.0648151315571834e-17,-8.11402076482843e-18,-1.34219273024502e-18,0.0049546125440075904,-4.255568375731538e-18,0.0010834718488030803,0.004096332197490071,0.00575515478175488,0.00014568957281774672,-6.826452946772558e-18,0.0032011362132904754,0.0014740951300017244,0.0005552601190226043,-2.1650066203793856e-18
23,63.6,-1.5768457965784664e-18,-2.230009660645663e-18,0.0012591072624535112,-3.859816257132851e-22,1.5304404042640404e-05,-3.600851493515031e-19,0.038464402707523285,0.006697288885879236,-0.0,0.0008777218923661667,0.0015797299657881155,0.00377761359876594,0.008461018328090758,0.006332994080400695,0.0005264991930941421,0.0005023142559424751,-4.40241823643558e-18,-3.495271521120701e-17,-0.0,0.0007832496361810237
24,63.7,4.2744338847759125e-19,0.01000186064847685,0.009741962208854465,0.0022245057090696007,2.4649308571585768e-05,-2.669562784401956e-19,0.006902012953743501,0.0067120374758756615,0.005791470006797888,-3.988764645021079e-19,0.0017773963692970854,-1.6350589878155524e-16,0.00043779888614264314,-1.2140763963616119e-17,0.0017078920544635818,0.0005718682858305952,0.002890451866382988,0.0002726359635131143,-1.4636427675403763e-17,0.0012436739338675706
25,64.0,0.0012902018467728375,0.004050871035114543,3.229455824545503e-19,1.9903774893504396e-20,-9.66905612933716e-19,0.00020671807415532413,0.016431146628147108,0.0051372933209813945,-1.4530203987608377e-19,-0.0,0.0017035837259633893,-1.7465174315492842e-16,0.006570869979044255,0.003152758537825691,0.00230499782768951,0.0007050583353196723,-1.2123796464645677e-18,0.0001989819224327826,0.0013195597830318304,-0.0
26,64.7,0.0034413575624069794,-0.0,0.0007551650727985891,-1.1651349785382998e-18,3.807986138869691e-05,0.00022594382746333533,0.017834411076119994,-5.0494256203774795e-18,-6.277876117246481e-18,-0.0,0.0006985185685797797,-0.0,0.005815651965195886,0.0016847750767871876,0.0015242906537807916,0.0005892708002423053,-1.3158999880855617e-18,0.0006572004140067497,0.001987031004853917,-0.0
27,65.0,0.0005649752546885408,-1.0236504338241655e-18,0.001492136589301598,-0.0,-3.3631745280394576e-19,0.0006775091431399523,-4.86421506870786e-17,-1.4356826486119445e-17,-4.3012504556929076e-18,0.0007631249883112727,-3.381631062541078e-19,0.002081042913016537,0.00359097312851499,-0.0,0.0010015135516861892,1.1118513746612504e-18,0.002816752319407323,0.0014009454240808432,0.001435185620485313,0.000279078108126175
28,65.10000000000001,0.003837887550633137,-1.9037090074875044e-18,-0.0,-1.943433074323546e-18,0.000284477497780094,0.0006251946349308304,0.0818318500219421,0.002634219922337038,-2.3609922328784365e-18,-0.0,-3.904134044632902e-18,0.0020451873112872707,-0.0,0.006844398482448216,-1.1407257385756966e-17,-1.831597194762992e-17,-3.475006758011184e-18,0.0015202676414721717,0.0006770508326416133,-0.0
29,65.7,0.0030567528603723426,9.262386101727676e-19,-4.0773797167957766e-18,0.0017724271238867915,-3.609891034772088e-19,-3.159353448527295e-19,-3.3913187553170086e-17,0.006737951518409067,-1.834907137561093e-18,0.0031281592585063298,-2.1575068122592674e-18,0.0038157452730766955,0.01076385423969182,-1.7721970633095744e-18,0.0005155323771564794,0.0004596030698800624,0.0021148504807275343,-2.4092515900025404e-17,0.0011845709704146298,-1.7665652189258417e-18
30,66.10000000000001,0.0016509035696168823,0.0012608061811363279,-5.973071156469328e-18,-1.1759709212393168e-18,-1.181926723126938e-18,0.00036457053837376976,-8.634968194484816e-18,0.00028383179859415875,-9.294599248681584e-18,0.001719203194809857,-1.3587427832986087e-18,0.0010882901456435818,0.004253046718636518,0.005671387710934961,0.0011337216265865928,-5.830904039399879e-18,0.002548960393021774,0.0003051282247708348,0.0019609970858066998,-1.1707850872310342e-18
31,66.2,0.01964409350429776,0.010441963551855345,0.04899931792712955,0.002921872139254024,0.0019030608573350042,0.0027904974101764474,-1.737204928021975e-17,0.011039369910915621,0.024934739414014823,0.006252088881253286,0.005630477761372108,0.024039505634528353,0.032203769140750106,0.037826330178710586,0.010457932643178864,0.00475195071586721,0.02230298962856825,0.009595934775969452,0.014383070388993687,0.014788203212122432
